User ID,Gender,Age,Activity Level,Location,App Sessions,Distance Travelled (km),Calories Burned,Cluster
4471,Female,21,Active,Rural,152,76,363,1
4472,Male,35,Sedentary,Rural,55,54,180,0
4473,Female,41,Active,Suburban,176,145,750,2
4474,Female,49,Moderate,Suburban,106,59,346,0
4475,Female,26,Sedentary,Suburban,69,40,315,0
4476,Male,33,Active,Suburban,163,95,535,1
4477,Male,38,Moderate,Suburban,109,88,342,1
4478,Female,47,Active,Suburban,192,160,795,2
4479,Male,20,Moderate,Rural,133,113,268,1
4480,Female,50,Sedentary,Urban,98,51,270,0
4481,Female,48,Sedentary,Suburban,53,32,121,0
4482,Female,31,Moderate,Suburban,116,68,263,0
4483,Male,23,Moderate,Rural,134,93,379,1
4484,Female,22,Sedentary,Suburban,83,45,254,0
4485,Female,46,Sedentary,Rural,77,55,156,0
4486,Male,54,Moderate,Suburban,127,64,543,1
4487,Male,53,Moderate,Urban,121,81,527,1
4488,Female,38,Active,Suburban,183,138,586,2
4489,Female,29,Active,Suburban,168,166,824,2
4490,Male,40,Sedentary,Rural,90,73,260,0
4491,Male,31,Sedentary,Suburban,87,43,296,0
4492,Male,59,Active,Rural,182,176,873,2
4493,Female,27,Active,Urban,167,99,813,2
4494,Female,44,Sedentary,Suburban,69,56,311,0
4495,Male,58,Sedentary,Rural,75,43,254,0
4496,Male,19,Moderate,Urban,119,99,476,1
4497,Female,31,Moderate,Urban,110,61,513,1
4498,Male,24,Sedentary,Rural,76,46,347,0
4499,Female,34,Active,Rural,198,136,872,2
4500,Female,37,Moderate,Suburban,148,98,565,1
4501,Female,25,Sedentary,Urban,86,70,371,0
4502,Male,37,Active,Urban,191,169,691,2
4503,Female,53,Active,Rural,184,122,721,2
4504,Male,22,Sedentary,Urban,95,82,334,0
4505,Male,30,Moderate,Rural,148,126,423,1
4506,Male,56,Moderate,Suburban,121,117,410,1
4507,Male,55,Sedentary,Rural,52,29,169,0
4508,Female,34,Active,Suburban,195,180,877,2
4509,Female,23,Moderate,Rural,149,81,336,1
4510,Female,36,Sedentary,Suburban,74,51,241,0
4511,Male,42,Moderate,Urban,146,106,359,1
4512,Female,20,Sedentary,Rural,71,59,342,0
4513,Female,58,Moderate,Rural,122,99,491,1
4514,Female,45,Moderate,Rural,149,80,648,1
4515,Female,43,Moderate,Suburban,105,74,332,0
4516,Male,25,Sedentary,Rural,68,54,154,0
4517,Male,32,Sedentary,Rural,96,66,427,0
4518,Female,18,Active,Urban,183,133,785,2
4519,Male,57,Moderate,Rural,124,94,559,1
4520,Male,40,Moderate,Rural,120,93,349,1
4521,Male,53,Sedentary,Rural,74,54,254,0
4522,Female,59,Moderate,Rural,110,73,396,1
4523,Female,33,Sedentary,Urban,98,82,481,1
4524,Male,21,Active,Rural,194,134,718,2
4525,Male,25,Moderate,Rural,123,120,377,1
4526,Male,53,Sedentary,Urban,68,62,149,0
4527,Male,27,Sedentary,Suburban,99,65,461,1
4528,Female,47,Moderate,Suburban,112,78,316,1
4529,Male,53,Active,Urban,196,108,441,2
4530,Female,33,Sedentary,Urban,93,68,337,0
4531,Male,47,Moderate,Suburban,130,102,640,1
4532,Female,27,Active,Rural,150,91,655,2
4533,Male,28,Sedentary,Suburban,66,59,220,0
4534,Female,51,Active,Rural,179,113,709,2
4535,Female,33,Sedentary,Urban,61,46,179,0
4536,Male,36,Moderate,Urban,120,101,496,1
4537,Male,21,Moderate,Urban,112,108,500,1
4538,Female,48,Moderate,Suburban,100,62,358,0
4539,Female,52,Active,Urban,172,88,546,1
4540,Male,51,Active,Suburban,178,136,437,2
4541,Male,43,Moderate,Rural,124,95,265,1
4542,Male,56,Sedentary,Rural,98,49,479,0
4543,Male,23,Active,Rural,153,96,631,2
4544,Female,50,Active,Urban,170,104,465,1
4545,Female,44,Sedentary,Rural,90,76,300,0
4546,Female,29,Sedentary,Urban,80,75,312,0
4547,Male,25,Moderate,Suburban,104,59,480,1
4548,Male,26,Active,Urban,164,101,628,2
4549,Male,18,Sedentary,Rural,96,76,419,1
4550,Female,22,Sedentary,Urban,99,76,295,0
4551,Male,24,Moderate,Urban,128,85,450,1
4552,Female,35,Moderate,Suburban,147,75,541,1
4553,Male,57,Active,Urban,155,116,641,2
4554,Female,41,Sedentary,Rural,54,31,110,0
4555,Female,43,Moderate,Urban,103,74,466,1
4556,Female,27,Active,Urban,180,146,799,2
4557,Male,57,Moderate,Rural,107,80,524,1
4558,Male,29,Active,Urban,187,115,508,2
4559,Male,39,Sedentary,Suburban,87,55,358,0
4560,Male,44,Moderate,Rural,120,96,377,1
4561,Female,20,Active,Rural,176,144,443,2
4562,Female,35,Active,Urban,165,140,741,2
4563,Male,22,Sedentary,Suburban,52,50,220,0
4564,Male,31,Moderate,Suburban,102,80,478,1
4565,Male,42,Active,Rural,182,98,809,2
4566,Male,48,Active,Rural,168,119,447,2
4567,Female,38,Active,Urban,186,161,661,2
4568,Male,55,Active,Rural,187,119,796,2
4569,Female,37,Moderate,Suburban,146,114,333,1
4570,Female,31,Moderate,Urban,123,108,523,1
4571,Female,37,Active,Urban,172,126,623,2
4572,Male,54,Moderate,Suburban,139,100,584,1
4573,Male,47,Moderate,Suburban,132,93,472,1
4574,Male,58,Sedentary,Rural,75,54,271,0
4575,Male,37,Sedentary,Suburban,64,37,318,0
4576,Female,24,Active,Urban,171,102,554,2
4577,Male,22,Sedentary,Urban,68,35,229,0
4578,Female,48,Moderate,Suburban,124,87,542,1
4579,Male,46,Active,Rural,166,98,486,1
4580,Female,32,Sedentary,Urban,98,51,258,0
4581,Female,42,Active,Rural,187,121,503,2
4582,Female,30,Active,Suburban,192,109,651,2
4583,Male,41,Sedentary,Rural,73,63,291,0
4584,Female,32,Moderate,Urban,124,98,381,1
4585,Female,41,Moderate,Suburban,144,101,321,1
4586,Male,43,Sedentary,Urban,68,61,335,0
4587,Female,36,Sedentary,Urban,60,50,135,0
4588,Male,41,Sedentary,Suburban,75,37,334,0
4589,Male,36,Sedentary,Rural,80,66,271,0
4590,Female,59,Active,Suburban,193,144,522,2
4591,Female,34,Moderate,Urban,125,67,384,1
4592,Male,22,Moderate,Urban,112,104,233,1
4593,Female,21,Sedentary,Urban,92,91,295,0
4594,Male,39,Moderate,Suburban,136,85,538,1
4595,Male,27,Moderate,Suburban,109,81,430,1
4596,Female,38,Moderate,Suburban,124,67,609,1
4597,Male,42,Sedentary,Suburban,60,30,188,0
4598,Female,23,Sedentary,Rural,83,72,400,0
4599,Female,47,Moderate,Urban,145,126,524,2
4600,Male,46,Sedentary,Rural,55,28,160,0
4601,Female,28,Moderate,Urban,124,102,526,1
4602,Female,28,Sedentary,Urban,99,94,402,1
4603,Female,44,Moderate,Rural,127,106,394,1
4604,Female,36,Sedentary,Suburban,56,43,256,0
4605,Female,39,Moderate,Urban,108,67,373,1
4606,Female,45,Sedentary,Suburban,90,82,299,0
4607,Male,21,Sedentary,Rural,74,67,170,0
4608,Female,54,Moderate,Urban,126,95,622,1
4609,Male,36,Active,Suburban,196,146,475,2
4610,Male,34,Moderate,Rural,127,70,403,1
4611,Female,57,Moderate,Urban,134,81,381,1
4612,Female,53,Active,Rural,194,191,648,2
4613,Male,40,Sedentary,Suburban,71,51,233,0
4614,Male,45,Active,Urban,152,94,661,2
4615,Female,28,Moderate,Urban,126,79,400,1
4616,Male,31,Active,Urban,186,143,425,2
4617,Male,30,Sedentary,Rural,60,30,277,0
4618,Female,41,Moderate,Rural,125,106,362,1
4619,Male,33,Moderate,Rural,142,106,629,2
4620,Male,45,Sedentary,Rural,91,71,391,0
4621,Female,47,Sedentary,Suburban,82,76,392,0
4622,Female,58,Moderate,Rural,133,125,355,1
4623,Female,56,Sedentary,Rural,71,58,281,0
4624,Female,59,Active,Rural,160,139,468,2
4625,Male,44,Active,Suburban,165,117,336,1
4626,Male,34,Active,Suburban,177,111,856,2
4627,Male,43,Active,Urban,162,158,418,2
4628,Male,24,Sedentary,Rural,57,28,217,0
4629,Male,52,Active,Urban,166,123,518,2
4630,Female,32,Active,Urban,162,134,754,2
4631,Male,33,Moderate,Suburban,126,75,374,1
4632,Male,38,Sedentary,Suburban,89,70,431,0
4633,Female,34,Sedentary,Urban,61,40,173,0
4634,Male,43,Sedentary,Urban,62,46,157,0
4635,Male,52,Moderate,Rural,105,99,376,1
4636,Female,37,Moderate,Suburban,113,62,487,1
4637,Female,37,Sedentary,Suburban,61,31,174,0
4638,Male,40,Active,Urban,150,103,391,1
4639,Female,22,Moderate,Suburban,104,72,310,0
4640,Male,26,Moderate,Urban,146,121,606,2
4641,Male,40,Moderate,Urban,112,100,502,1
4642,Female,35,Sedentary,Suburban,81,47,272,0
4643,Male,46,Active,Rural,160,92,628,2
4644,Female,28,Moderate,Suburban,119,59,550,1
4645,Female,25,Moderate,Urban,101,60,247,0
4646,Male,44,Sedentary,Urban,79,43,164,0
4647,Male,19,Active,Rural,173,133,388,2
4648,Female,40,Moderate,Urban,114,92,356,1
4649,Female,38,Sedentary,Rural,56,39,172,0
4650,Female,27,Sedentary,Suburban,75,66,150,0
4651,Female,55,Moderate,Rural,114,111,540,1
4652,Male,21,Sedentary,Urban,69,55,226,0
4653,Female,38,Sedentary,Urban,99,84,440,1
4654,Male,54,Moderate,Rural,136,113,390,1
4655,Female,29,Sedentary,Suburban,94,73,334,0
4656,Female,31,Active,Rural,168,99,645,2
4657,Male,37,Active,Urban,170,118,418,1
4658,Male,25,Moderate,Suburban,135,119,359,1
4659,Female,44,Active,Rural,179,150,446,2
4660,Male,54,Active,Rural,153,87,554,1
4661,Male,58,Moderate,Rural,118,113,419,1
4662,Male,38,Sedentary,Urban,58,53,169,0
4663,Male,52,Active,Urban,197,144,690,2
4664,Female,56,Sedentary,Urban,99,55,224,0
4665,Male,32,Moderate,Suburban,147,127,484,1
4666,Female,29,Active,Suburban,192,101,845,2
4667,Female,51,Moderate,Suburban,105,100,227,1
4668,Female,25,Sedentary,Urban,80,55,343,0
4669,Female,54,Moderate,Suburban,102,81,433,1
4670,Male,47,Active,Suburban,166,134,464,2
4671,Female,20,Moderate,Rural,115,73,388,1
4672,Female,47,Moderate,Urban,115,113,250,1
4673,Male,46,Moderate,Rural,140,108,572,1
4674,Male,18,Sedentary,Urban,90,54,243,0
4675,Male,33,Sedentary,Urban,82,79,408,0
4676,Female,59,Sedentary,Suburban,86,80,418,1
4677,Male,48,Sedentary,Rural,77,52,289,0
4678,Female,27,Active,Rural,150,148,614,2
4679,Female,47,Sedentary,Suburban,84,74,183,0
4680,Female,43,Sedentary,Rural,63,35,205,0
4681,Male,29,Active,Rural,170,142,396,2
4682,Female,57,Sedentary,Urban,60,47,190,0
4683,Female,22,Moderate,Rural,107,69,390,1
4684,Male,26,Sedentary,Rural,93,78,337,0
4685,Female,28,Active,Urban,156,115,646,2
4686,Male,40,Moderate,Suburban,149,137,678,2
4687,Male,34,Active,Urban,166,84,498,1
4688,Male,30,Moderate,Suburban,109,67,295,0
4689,Male,34,Moderate,Suburban,109,97,513,1
4690,Male,40,Moderate,Urban,128,108,443,1
4691,Male,56,Active,Urban,155,107,602,2
4692,Female,26,Moderate,Suburban,108,96,324,1
4693,Male,35,Moderate,Urban,132,103,527,1
4694,Female,35,Moderate,Urban,133,82,282,1
4695,Female,47,Moderate,Rural,129,116,577,1
4696,Female,59,Moderate,Urban,144,128,435,1
4697,Female,43,Sedentary,Urban,74,50,174,0
4698,Male,35,Active,Rural,196,125,706,2
4699,Female,38,Moderate,Suburban,130,125,564,1
4700,Male,58,Moderate,Suburban,143,75,552,1
4701,Female,58,Moderate,Urban,121,102,281,1
4702,Male,59,Moderate,Urban,127,112,579,1
4703,Male,50,Moderate,Suburban,138,88,505,1
4704,Female,31,Sedentary,Urban,53,50,118,0
4705,Male,27,Sedentary,Suburban,98,60,460,1
4706,Male,45,Moderate,Suburban,102,82,214,0
4707,Male,31,Moderate,Rural,104,86,359,1
4708,Male,36,Moderate,Rural,140,139,361,1
4709,Female,43,Active,Urban,187,98,671,2
4710,Female,27,Active,Urban,192,109,664,2
4711,Female,34,Sedentary,Suburban,69,51,289,0
4712,Female,51,Sedentary,Urban,64,62,233,0
4713,Male,31,Active,Rural,150,89,481,1
4714,Female,43,Moderate,Suburban,133,117,267,1
4715,Female,51,Sedentary,Suburban,85,64,321,0
4716,Male,36,Moderate,Urban,145,103,596,1
4717,Male,41,Moderate,Suburban,145,84,642,1
4718,Female,48,Sedentary,Suburban,91,58,454,0
4719,Female,57,Active,Suburban,165,113,536,2
4720,Female,23,Active,Rural,192,190,770,2
4721,Male,37,Active,Suburban,160,132,362,1
4722,Female,56,Moderate,Rural,104,98,490,1
4723,Male,51,Moderate,Suburban,115,91,333,1
4724,Male,39,Moderate,Urban,115,72,297,1
4725,Female,24,Active,Urban,181,180,764,2
4726,Male,50,Moderate,Suburban,125,76,501,1
4727,Male,23,Sedentary,Urban,59,30,219,0
4728,Female,33,Moderate,Rural,148,99,431,1
4729,Male,25,Sedentary,Suburban,65,60,161,0
4730,Male,40,Active,Rural,170,129,778,2
4731,Male,35,Moderate,Suburban,111,102,324,1
4732,Female,31,Moderate,Rural,109,59,254,0
4733,Male,53,Active,Urban,167,113,816,2
4734,Male,32,Moderate,Rural,102,55,301,0
4735,Male,22,Sedentary,Rural,82,76,365,0
4736,Female,32,Active,Urban,194,99,607,2
4737,Female,28,Sedentary,Urban,91,72,207,0
4738,Female,19,Active,Suburban,178,98,464,1
4739,Female,40,Sedentary,Suburban,81,57,342,0
4740,Female,41,Sedentary,Rural,67,54,278,0
4741,Female,35,Sedentary,Suburban,98,73,349,0
4742,Female,21,Moderate,Rural,104,60,251,0
4743,Male,32,Moderate,Suburban,143,94,406,1
4744,Male,29,Moderate,Urban,106,72,395,1
4745,Female,20,Moderate,Urban,143,142,539,2
4746,Female,49,Moderate,Urban,118,111,299,1
4747,Female,53,Sedentary,Urban,92,89,336,1
4748,Male,38,Moderate,Rural,116,96,384,1
4749,Male,23,Sedentary,Urban,84,80,206,0
4750,Male,19,Active,Urban,195,162,698,2
4751,Male,26,Sedentary,Urban,91,58,338,0
4752,Female,29,Moderate,Urban,138,134,525,2
4753,Male,41,Active,Suburban,159,80,792,2
4754,Male,31,Moderate,Rural,112,109,225,1
4755,Male,58,Active,Rural,191,108,688,2
4756,Female,29,Sedentary,Suburban,93,83,464,1
4757,Female,44,Active,Suburban,172,101,542,2
4758,Female,27,Moderate,Rural,144,136,690,2
4759,Male,19,Active,Rural,194,193,485,2
4760,Male,48,Sedentary,Suburban,50,36,186,0
4761,Male,45,Active,Urban,174,96,797,2
4762,Female,33,Sedentary,Rural,82,77,378,0
4763,Female,18,Active,Suburban,151,78,708,1
4764,Male,39,Sedentary,Urban,95,87,404,1
4765,Male,18,Sedentary,Urban,61,41,145,0
4766,Female,48,Sedentary,Suburban,78,66,217,0
4767,Male,39,Sedentary,Rural,64,61,137,0
4768,Male,51,Moderate,Rural,133,94,328,1
4769,Male,29,Sedentary,Urban,72,53,150,0
4770,Female,40,Moderate,Suburban,126,71,271,1
4771,Female,45,Sedentary,Urban,70,62,189,0
4772,Female,29,Active,Urban,152,149,704,2
4773,Female,44,Active,Urban,184,112,527,2
4774,Female,40,Moderate,Suburban,147,110,321,1
4775,Female,18,Active,Rural,167,142,659,2
4776,Female,19,Sedentary,Urban,55,43,119,0
4777,Female,48,Active,Rural,151,99,723,2
4778,Female,19,Moderate,Rural,100,65,432,1
4779,Male,42,Active,Suburban,161,152,334,2
4780,Male,55,Moderate,Rural,106,53,370,0
4781,Male,36,Sedentary,Rural,84,65,362,0
4782,Male,45,Sedentary,Urban,68,37,163,0
4783,Female,23,Active,Suburban,193,125,491,2
4784,Male,56,Active,Suburban,153,150,565,2
4785,Male,36,Active,Urban,160,132,443,2
4786,Male,34,Sedentary,Urban,73,55,190,0
4787,Female,23,Active,Rural,166,146,517,2
4788,Male,32,Sedentary,Rural,62,47,302,0
4789,Male,39,Moderate,Suburban,114,60,565,1
4790,Male,58,Active,Suburban,192,104,503,2
4791,Female,51,Active,Rural,152,149,488,2
4792,Male,22,Moderate,Urban,136,96,387,1
4793,Female,40,Moderate,Suburban,149,78,545,1
4794,Female,22,Moderate,Urban,146,142,523,2
4795,Male,27,Moderate,Rural,134,71,317,1
4796,Female,21,Sedentary,Suburban,64,58,235,0
4797,Female,29,Active,Suburban,188,117,908,2
4798,Male,27,Sedentary,Rural,51,43,183,0
4799,Female,47,Sedentary,Rural,59,41,282,0
4800,Male,41,Moderate,Urban,122,105,308,1
4801,Male,22,Active,Urban,155,141,327,1
4802,Male,30,Sedentary,Rural,76,75,324,0
4803,Female,53,Sedentary,Rural,66,58,272,0
4804,Male,26,Moderate,Rural,109,91,248,1
4805,Male,35,Active,Suburban,172,135,722,2
4806,Male,52,Active,Rural,169,106,382,1
4807,Female,48,Active,Suburban,176,166,773,2
4808,Male,41,Sedentary,Rural,60,37,197,0
4809,Female,21,Moderate,Suburban,112,77,385,1
4810,Female,58,Active,Urban,150,149,309,1
4811,Male,43,Sedentary,Urban,79,50,391,0
4812,Female,59,Sedentary,Suburban,90,78,396,1
4813,Male,27,Active,Urban,185,95,747,2
4814,Female,58,Moderate,Urban,120,89,277,1
4815,Male,59,Moderate,Suburban,111,93,310,1
4816,Male,26,Active,Rural,168,85,485,1
4817,Female,18,Sedentary,Rural,79,74,160,0
4818,Male,33,Moderate,Suburban,122,64,321,1
4819,Male,30,Sedentary,Urban,55,32,274,0
4820,Female,55,Sedentary,Rural,56,40,112,0
4821,Female,31,Moderate,Rural,123,94,425,1
4822,Female,57,Sedentary,Urban,59,51,251,0
4823,Female,40,Sedentary,Suburban,53,33,215,0
4824,Female,35,Active,Suburban,197,176,694,2
4825,Male,45,Moderate,Rural,111,93,332,1
4826,Male,37,Sedentary,Suburban,55,47,258,0
4827,Male,18,Moderate,Urban,145,107,632,2
4828,Female,29,Moderate,Suburban,136,90,527,1
4829,Female,44,Sedentary,Suburban,76,71,299,0
4830,Male,30,Moderate,Suburban,114,98,256,1
4831,Female,21,Active,Suburban,189,168,938,2
4832,Male,42,Active,Urban,156,152,365,2
4833,Male,23,Sedentary,Suburban,91,77,403,1
4834,Female,39,Moderate,Rural,131,101,466,1
4835,Female,55,Sedentary,Suburban,56,51,166,0
4836,Female,53,Moderate,Rural,110,85,327,1
4837,Female,20,Sedentary,Urban,63,42,215,0
4838,Female,32,Sedentary,Suburban,50,30,130,0
4839,Female,28,Moderate,Rural,142,82,476,1
4840,Male,51,Active,Suburban,155,106,428,1
4841,Female,44,Sedentary,Suburban,62,60,249,0
4842,Male,40,Active,Rural,159,133,356,1
4843,Male,34,Moderate,Urban,109,71,479,1
4844,Male,40,Sedentary,Urban,57,47,168,0
4845,Female,51,Moderate,Urban,140,85,655,1
4846,Male,38,Active,Urban,151,138,554,2
4847,Female,50,Moderate,Urban,110,78,430,1
4848,Female,22,Sedentary,Urban,53,28,120,0
4849,Female,34,Active,Suburban,189,161,804,2
4850,Female,18,Sedentary,Suburban,66,41,156,0
4851,Female,24,Active,Rural,150,140,482,2
4852,Male,20,Moderate,Urban,144,104,309,1
4853,Female,43,Moderate,Urban,141,96,292,1
4854,Male,33,Sedentary,Urban,91,58,259,0
4855,Female,33,Sedentary,Rural,89,86,314,0
4856,Female,58,Sedentary,Suburban,64,58,184,0
4857,Female,31,Active,Suburban,168,114,609,2
4858,Male,43,Active,Urban,161,119,699,2
4859,Male,44,Sedentary,Suburban,86,43,269,0
4860,Male,34,Active,Suburban,156,79,688,2
4861,Male,21,Active,Suburban,171,88,515,1
4862,Female,34,Moderate,Urban,119,61,502,1
4863,Female,50,Moderate,Suburban,117,114,505,1
4864,Male,47,Moderate,Suburban,108,72,259,0
4865,Male,38,Sedentary,Rural,64,52,261,0
4866,Male,34,Moderate,Urban,104,80,490,1
4867,Male,28,Moderate,Suburban,149,118,722,2
4868,Female,47,Active,Urban,175,114,566,2
4869,Female,35,Moderate,Suburban,106,82,467,1
4870,Female,37,Active,Urban,180,101,880,2
4871,Male,51,Moderate,Suburban,133,132,635,2
4872,Male,58,Sedentary,Suburban,77,59,307,0
4873,Female,45,Sedentary,Rural,68,54,236,0
4874,Male,26,Moderate,Urban,109,69,497,1
4875,Male,48,Moderate,Suburban,124,113,337,1
4876,Male,33,Moderate,Rural,100,53,306,0
4877,Female,48,Sedentary,Rural,63,61,149,0
4878,Male,46,Active,Urban,176,114,583,2
4879,Female,30,Active,Urban,150,113,632,2
4880,Male,40,Moderate,Rural,119,96,313,1
4881,Male,31,Sedentary,Urban,54,31,188,0
4882,Female,56,Active,Urban,187,102,594,2
4883,Female,19,Moderate,Urban,113,65,510,1
4884,Female,29,Sedentary,Suburban,77,54,350,0
4885,Female,45,Sedentary,Urban,51,28,205,0
4886,Male,49,Active,Urban,195,141,492,2
4887,Male,41,Sedentary,Rural,58,32,120,0
4888,Female,54,Moderate,Rural,114,65,316,0
4889,Female,46,Moderate,Rural,149,101,324,1
4890,Male,59,Active,Urban,195,143,550,2
4891,Male,35,Sedentary,Urban,82,78,299,0
4892,Male,20,Active,Rural,153,111,668,2
4893,Female,30,Active,Rural,180,163,495,2
4894,Female,30,Sedentary,Suburban,79,52,202,0
4895,Male,59,Active,Suburban,184,137,716,2
4896,Female,46,Sedentary,Suburban,65,41,197,0
4897,Male,19,Moderate,Urban,149,141,299,1
4898,Female,45,Active,Urban,160,158,394,2
4899,Female,21,Sedentary,Rural,72,65,331,0
4900,Male,22,Sedentary,Suburban,99,49,294,0
4901,Male,56,Sedentary,Urban,94,83,364,1
4902,Female,58,Active,Suburban,197,179,666,2
4903,Male,22,Moderate,Suburban,106,67,262,0
4904,Female,25,Active,Urban,176,96,415,1
4905,Male,51,Moderate,Suburban,120,112,468,1
4906,Male,42,Active,Rural,178,130,605,2
4907,Female,44,Active,Rural,155,111,582,2
4908,Male,24,Active,Urban,193,186,730,2
4909,Female,53,Moderate,Suburban,111,97,450,1
4910,Female,49,Sedentary,Rural,89,87,226,0
4911,Female,38,Active,Suburban,151,139,415,1
4912,Female,35,Active,Rural,152,89,732,2
4913,Male,19,Moderate,Rural,133,101,280,1
4914,Female,59,Active,Suburban,186,102,636,2
4915,Female,22,Sedentary,Urban,99,83,243,0
4916,Female,59,Sedentary,Urban,91,61,294,0
4917,Male,55,Moderate,Urban,124,96,455,1
4918,Female,45,Moderate,Suburban,144,126,559,2
4919,Female,48,Sedentary,Suburban,90,68,424,0
4920,Male,41,Sedentary,Suburban,61,32,180,0
4921,Female,50,Sedentary,Urban,58,44,280,0
4922,Female,56,Moderate,Suburban,131,121,472,1
4923,Male,29,Sedentary,Urban,71,68,224,0
4924,Female,56,Sedentary,Rural,99,60,202,0
4925,Female,26,Sedentary,Urban,75,63,169,0
4926,Male,32,Active,Urban,157,139,751,2
4927,Male,40,Moderate,Urban,115,114,402,1
4928,Male,39,Moderate,Suburban,100,54,358,0
4929,Female,53,Moderate,Urban,122,81,383,1
4930,Female,27,Moderate,Rural,103,87,280,1
4931,Male,45,Active,Rural,191,103,663,2
4932,Female,52,Active,Rural,188,120,852,2
4933,Male,46,Active,Rural,195,158,567,2
4934,Female,22,Active,Rural,174,168,849,2
4935,Male,21,Active,Rural,179,160,716,2
4936,Male,32,Moderate,Urban,125,90,295,1
4937,Male,47,Moderate,Suburban,113,90,551,1
4938,Female,43,Moderate,Suburban,122,77,587,1
4939,Male,40,Active,Rural,189,157,534,2
4940,Male,56,Sedentary,Urban,79,62,320,0
4941,Female,46,Moderate,Rural,146,123,549,2
4942,Male,39,Moderate,Rural,120,99,344,1
4943,Female,52,Sedentary,Rural,54,29,190,0
4944,Male,35,Active,Rural,165,106,409,1
4945,Male,52,Sedentary,Suburban,80,72,368,0
4946,Male,50,Sedentary,Suburban,70,69,290,0
4947,Male,24,Moderate,Urban,148,89,525,1
4948,Male,51,Moderate,Urban,149,137,605,2
4949,Male,27,Active,Rural,189,147,522,2
4950,Male,41,Sedentary,Suburban,53,41,161,0
4951,Female,42,Active,Rural,179,122,785,2
4952,Male,44,Sedentary,Suburban,91,73,285,0
4953,Female,23,Moderate,Suburban,124,111,374,1
4954,Female,25,Sedentary,Urban,55,49,142,0
4955,Female,38,Active,Urban,163,116,343,1
4956,Female,58,Sedentary,Suburban,89,87,443,1
4957,Female,36,Active,Urban,194,135,827,2
4958,Female,51,Sedentary,Rural,98,60,346,0
4959,Male,56,Moderate,Suburban,106,97,522,1
4960,Male,40,Moderate,Suburban,112,93,370,1
4961,Male,30,Active,Suburban,194,118,654,2
4962,Male,59,Moderate,Rural,141,72,428,1
4963,Male,56,Sedentary,Suburban,76,44,270,0
4964,Female,45,Sedentary,Urban,86,69,205,0
